Spin ID,Date / Time,Number,Colour,Parity,Range,Table Session,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:12,2026-07-18T11:29:10.884Z,7,Red,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:13,2026-07-18T11:29:49.776Z,14,Red,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:14,2026-07-18T11:30:29.317Z,30,Red,even,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:15,2026-07-18T11:31:08.135Z,23,Red,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:16,2026-07-18T11:31:49.082Z,23,Red,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:17,2026-07-18T11:32:32.676Z,22,Black,even,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:18,2026-07-18T11:33:10.041Z,12,Red,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:19,2026-07-18T11:33:49.854Z,28,Black,even,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:20,2026-07-18T11:34:29.646Z,17,Black,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:21,2026-07-18T11:35:04.748Z,1,Red,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:22,2026-07-18T11:35:46.023Z,29,Black,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:23,2026-07-18T11:36:23.816Z,32,Red,even,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:24,2026-07-18T11:37:01.349Z,8,Black,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:25,2026-07-18T11:37:40.933Z,29,Black,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:26,2026-07-18T11:38:21.521Z,0,Green,Zero,Zero,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:27,2026-07-18T11:38:58.937Z,10,Black,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:28,2026-07-18T11:39:49.587Z,4,Black,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:29,2026-07-18T11:40:32.528Z,1,Red,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:30,2026-07-18T11:41:13.062Z,13,Black,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:31,2026-07-18T11:41:54.851Z,31,Black,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:32,2026-07-18T11:42:33.621Z,28,Black,even,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:33,2026-07-18T11:43:16.351Z,35,Black,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:34,2026-07-18T11:43:58.227Z,8,Black,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:35,2026-07-18T11:44:40.155Z,13,Black,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:36,2026-07-18T11:45:21.551Z,12,Red,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:37,2026-07-18T11:46:01.922Z,0,Green,Zero,Zero,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:38,2026-07-18T11:46:42.046Z,25,Red,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:39,2026-07-18T11:47:24.104Z,2,Black,even,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:40,2026-07-18T11:48:05.083Z,35,Black,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:41,2026-07-18T11:48:44.885Z,33,Black,odd,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:42,2026-07-18T11:49:27.700Z,7,Red,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:43,2026-07-18T11:50:11.521Z,36,Red,even,high,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:44,2026-07-18T11:50:51.710Z,1,Red,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
6b3f5a09-159d-4f11-aff8-ea868db89c7e:45,2026-07-18T11:51:34.254Z,15,Black,odd,low,6b3f5a09-159d-4f11-aff8-ea868db89c7e,
3daa995b-be0b-4334-b019-dd3ebf9811c0:1,2026-07-18T11:22:00.554Z,20,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:2,2026-07-18T11:22:39.535Z,4,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:3,2026-07-18T11:23:19.153Z,2,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:4,2026-07-18T11:23:57.924Z,4,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:5,2026-07-18T11:24:38.444Z,5,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:6,2026-07-18T11:25:23.078Z,12,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:7,2026-07-18T11:25:59.679Z,13,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:8,2026-07-18T11:26:32.425Z,26,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:9,2026-07-18T11:27:13.267Z,36,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:10,2026-07-18T11:27:51.406Z,36,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:11,2026-07-18T11:28:31.370Z,18,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:12,2026-07-18T11:29:10.884Z,7,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:13,2026-07-18T11:29:49.776Z,14,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:14,2026-07-18T11:30:29.317Z,30,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:15,2026-07-18T11:31:08.135Z,23,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:16,2026-07-18T11:31:49.082Z,23,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:17,2026-07-18T11:32:32.676Z,22,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:18,2026-07-18T11:33:10.041Z,12,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:19,2026-07-18T11:33:49.854Z,28,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:20,2026-07-18T11:34:29.646Z,17,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:21,2026-07-18T11:35:04.748Z,1,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:22,2026-07-18T11:35:46.023Z,29,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:23,2026-07-18T11:36:23.816Z,32,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:24,2026-07-18T11:37:01.349Z,8,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:25,2026-07-18T11:37:40.933Z,29,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:26,2026-07-18T11:38:21.521Z,0,Green,Zero,Zero,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:27,2026-07-18T11:38:58.937Z,10,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:28,2026-07-18T11:39:49.587Z,4,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:29,2026-07-18T11:40:32.528Z,1,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:30,2026-07-18T11:41:13.062Z,13,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:31,2026-07-18T11:41:54.851Z,31,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:32,2026-07-18T11:42:33.621Z,28,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:33,2026-07-18T11:43:16.351Z,35,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:34,2026-07-18T11:43:58.227Z,8,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:35,2026-07-18T11:44:40.155Z,13,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:36,2026-07-18T11:45:21.551Z,12,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:37,2026-07-18T11:46:01.922Z,0,Green,Zero,Zero,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:38,2026-07-18T11:46:42.046Z,25,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:39,2026-07-18T11:47:24.104Z,2,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:40,2026-07-18T11:48:05.083Z,35,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:41,2026-07-18T11:48:44.885Z,33,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:42,2026-07-18T11:49:27.700Z,7,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:43,2026-07-18T11:50:11.521Z,36,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:44,2026-07-18T11:50:51.710Z,1,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:45,2026-07-18T11:51:45.018Z,15,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:46,2026-07-18T11:52:15.344Z,16,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:47,2026-07-18T11:52:57.299Z,13,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:48,2026-07-18T11:53:37.813Z,24,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:49,2026-07-18T11:54:21.895Z,11,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:50,2026-07-18T11:54:59.036Z,27,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:51,2026-07-18T11:55:38.431Z,29,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:52,2026-07-18T11:56:19.157Z,10,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:53,2026-07-18T11:56:58.214Z,29,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:54,2026-07-18T11:57:38.839Z,15,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:55,2026-07-18T11:58:19.288Z,33,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:56,2026-07-18T11:58:58.650Z,33,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:57,2026-07-18T11:59:41.658Z,18,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:58,2026-07-18T12:00:17.489Z,17,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:59,2026-07-18T12:00:57.497Z,18,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:60,2026-07-18T12:01:33.990Z,36,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:61,2026-07-18T12:02:16.156Z,35,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:62,2026-07-18T12:02:57.081Z,2,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:63,2026-07-18T12:03:42.874Z,30,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:64,2026-07-18T12:04:21.542Z,25,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:65,2026-07-18T12:05:01.378Z,17,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:66,2026-07-18T12:05:42.246Z,26,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:67,2026-07-18T12:06:23.025Z,19,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:68,2026-07-18T12:07:02.827Z,33,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:69,2026-07-18T12:07:46.363Z,28,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:70,2026-07-18T12:08:25.435Z,3,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:71,2026-07-18T12:09:08.669Z,6,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:72,2026-07-18T12:09:48.817Z,36,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:73,2026-07-18T12:10:32.984Z,22,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:74,2026-07-18T12:11:13.385Z,6,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:75,2026-07-18T12:11:54.305Z,30,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:76,2026-07-18T12:12:32.512Z,35,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:77,2026-07-18T12:13:09.827Z,7,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:78,2026-07-18T12:13:49.044Z,3,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:79,2026-07-18T12:14:29.201Z,11,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:80,2026-07-18T12:15:09.559Z,15,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:81,2026-07-18T12:15:50.637Z,15,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:82,2026-07-18T12:16:32.200Z,27,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:83,2026-07-18T12:17:10.010Z,15,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:84,2026-07-18T12:17:49.844Z,34,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:85,2026-07-18T12:18:28.164Z,6,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:86,2026-07-18T12:19:06.442Z,29,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:87,2026-07-18T12:19:46.190Z,11,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:88,2026-07-18T12:20:25.711Z,28,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:89,2026-07-18T12:21:45.398Z,20,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:90,2026-07-18T12:22:24.136Z,28,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:91,2026-07-18T12:23:11.307Z,23,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:92,2026-07-18T12:24:32.479Z,14,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:93,2026-07-18T12:25:02.839Z,14,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:94,2026-07-18T12:25:40.953Z,11,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:95,2026-07-18T12:26:20.167Z,4,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:96,2026-07-18T12:27:02.572Z,0,Green,Zero,Zero,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:97,2026-07-18T12:27:38.525Z,13,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:98,2026-07-18T12:28:17.264Z,22,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:99,2026-07-18T12:28:55.253Z,32,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:100,2026-07-18T12:29:32.293Z,4,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:101,2026-07-18T12:30:11.408Z,25,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:102,2026-07-18T12:30:49.919Z,30,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:103,2026-07-18T12:31:27.255Z,12,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:104,2026-07-18T12:32:06.933Z,3,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:105,2026-07-18T12:32:46.918Z,7,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:106,2026-07-18T12:33:25.677Z,35,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:107,2026-07-18T12:34:01.829Z,11,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:108,2026-07-18T12:34:42.521Z,26,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:109,2026-07-18T12:35:21.006Z,20,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:110,2026-07-18T12:36:01.198Z,15,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:111,2026-07-18T12:36:39.079Z,20,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:112,2026-07-18T12:37:18.779Z,34,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:113,2026-07-18T12:37:55.908Z,36,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:114,2026-07-18T12:38:35.527Z,18,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:115,2026-07-18T12:39:27.391Z,7,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:116,2026-07-18T12:40:06.685Z,23,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:117,2026-07-18T12:40:51.815Z,31,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:118,2026-07-18T12:41:27.124Z,19,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:119,2026-07-18T12:42:06.356Z,14,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:120,2026-07-18T12:42:46.657Z,7,Red,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:121,2026-07-18T12:43:29.562Z,29,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:122,2026-07-18T12:44:08.145Z,16,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:123,2026-07-18T12:44:49.980Z,32,Red,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:124,2026-07-18T12:45:30.346Z,31,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:125,2026-07-18T12:46:11.558Z,31,Black,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:126,2026-07-18T12:46:51.727Z,28,Black,even,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:127,2026-07-18T12:47:31.476Z,14,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:128,2026-07-18T12:48:15.872Z,17,Black,odd,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:129,2026-07-18T12:48:52.528Z,8,Black,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:130,2026-07-18T12:49:33.559Z,12,Red,even,low,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:131,2026-07-18T12:50:13.549Z,21,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
3daa995b-be0b-4334-b019-dd3ebf9811c0:132,2026-07-18T12:50:56.340Z,25,Red,odd,high,3daa995b-be0b-4334-b019-dd3ebf9811c0,
